pressure_survival,geometry_reversal,dummy_suppression,thermal_lag_score,resonance_alignment,cable_sensitivity,repeatability,snr,phase_promptness,true_class,experiment_id,posterior_EHD_plasma,posterior_thermal,posterior_lorentz_RF_cable,posterior_mechanical_vibration,posterior_mixed_artifact,posterior_residual_candidate,posterior_null,predicted_class,posterior_max,flag_residual_candidate_p50,flag_residual_candidate_p80,flag_residual_candidate_p95
0.11521010121673403,0.21908423568767382,0.24966256100418568,0.32784799214229027,0.29072326236866397,0.23674840609181497,0.6250545196505518,11.11303918483593,0.6903177578506663,EHD_plasma,10,0.9867783615914628,1.775490588175116e-23,1.302166640291776e-15,9.840019161743209e-06,0.013211798389374233,3.63630975195968e-61,2.0435034087535502e-61,EHD_plasma,0.9867783615914628,False,False,False
0.03578155876891425,-0.7688075560138281,0.41687849491137596,0.1408231122115233,0.32402253029562417,0.25088728574447433,0.7951274323267248,8.818660277175995,0.7370257567848694,EHD_plasma,11,0.9979914141761903,1.2352048094468625e-36,1.8987352506463566e-17,1.4812221027127456e-06,0.002007104601706969,2.2044162383862802e-100,5.867892565281756e-39,EHD_plasma,0.9979914141761903,False,False,False
0.004728675926192152,-0.22050771845795472,0.6866344725281981,0.3876307861148971,0.26481732624255844,0.0649528231933193,0.8940957562140255,17.52589445407687,0.5490992185028354,EHD_plasma,12,0.999258649134407,3.4165235251121757e-28,1.1390377721794186e-26,3.428361472518006e-10,0.0007413505227568876,9.841385159654971e-73,1.7507904331554327e-163,EHD_plasma,0.999258649134407,False,False,False
0.03140233263245085,-0.2930278377513064,0.4472643308621405,0.513879717980767,0.08637581618253348,0.24206075493702692,0.5941418607632728,3.1007823032315116,0.6618632134987444,EHD_plasma,13,0.9919608894926499,2.461851542321163e-20,4.554249123493223e-19,4.505651332370378e-07,0.007845097933673363,4.166711194999374e-91,0.00019356200854357477,EHD_plasma,0.9919608894926499,False,False,False
0.09843383472352497,-0.03346920536595773,0.2593368778337893,0.4304466817115402,0.29342637992072756,0.0,0.4934901684688491,13.161034863363628,0.6092402575827199,EHD_plasma,14,0.9894442574854667,3.8147965186724723e-20,2.9619612199044465e-24,1.0550852180025058e-06,0.010554687429315285,4.147628864898528e-78,1.0049613930047698e-87,EHD_plasma,0.9894442574854667,False,False,False
0.07554604835150976,0.2901589683251696,0.5317633733455536,0.22730353649110466,0.0,0.0,0.491610920128988,17.359456155662546,0.858990396857238,EHD_plasma,15,0.9997952928303835,7.1892992132780245e-37,1.9587006709012506e-28,8.954595379912408e-09,0.00020469821502105712,7.016005896197968e-63,2.312071258030744e-158,EHD_plasma,0.9997952928303835,False,False,False
0.04480098368858547,-0.1935658896632459,0.370853828122014,0.11806256435939338,0.16655843416848365,0.33010153846782564,0.6604864076355351,8.435003741890803,0.7944293447039839,EHD_plasma,16,0.9989872934650894,3.131259315654315e-37,1.0890083264139247e-15,1.3665013789349337e-06,0.001011340033530623,6.85628405896178e-76,2.436588933907856e-34,EHD_plasma,0.9989872934650894,False,False,False
0.0610224516088915,-0.29030346276935526,0.316331050492208,0.38529654739088204,0.07229562897226224,0.2585434225287586,0.4970025534249567,1.2746123933195026,0.8283301699570743,EHD_plasma,17,0.8044197427612134,9.157324887344785e-26,8.60708348345682e-18,4.727183737334467e-06,0.00466723777293145,2.7970090803609064e-92,0.19090829228211784,EHD_plasma,0.8044197427612134,False,False,False
0.049681882946860906,-0.035159136104186486,0.6550033835176952,0.4769899638694597,0.0,0.2663136423217267,0.20106836519562293,3.7296867949916646,0.6589516624591748,EHD_plasma,18,0.9932311891710437,1.7969825534289857e-25,2.8940435398065117e-21,9.646359459505047e-07,0.00644032228671826,1.1494424847409758e-92,0.00032752390629220077,EHD_plasma,0.9932311891710437,False,False,False
0.0,-0.04474176990713809,0.5594042722947347,0.525330134387392,0.0,0.1613277461017891,0.5539581934395909,16.960722256678437,0.7692710582554986,EHD_plasma,19,0.9990178399704809,6.004486049112584e-26,2.399591205085644e-24,2.796892385816118e-10,0.000982159749829847,9.032890984882731e-84,2.2818943527188284e-151,EHD_plasma,0.9990178399704809,False,False,False
0.05203315062411125,0.13383040998861973,0.4491299355782316,0.7645100765016868,0.15543060420470195,0.4337211615033999,0.7322676379613516,8.76071746918247,0.739664827250476,EHD_plasma,20,0.8655520694342009,4.64634478401485e-15,3.198314928783286e-13,2.915158108539431e-08,0.1344479014138936,3.9435897913914063e-81,2.9979337907738904e-38,EHD_plasma,0.8655520694342009,False,False,False
0.056264304187934516,-0.1971637564871218,0.5407811357162999,0.7342237704095931,0.12288716549551457,0.33844712442423575,0.4721682690637671,4.769535701619734,0.42906880778425993,EHD_plasma,21,0.8347530809505257,2.479705196833578e-13,4.073166985753094e-17,7.366489329729562e-08,0.16524684390756947,5.37569925696652e-102,1.4767637849719987e-09,EHD_plasma,0.8347530809505257,False,False,False
0.0039311968915251225,0.3460962869458565,0.3091855814557865,0.0,0.08063156451316933,0.0,0.6076424211786634,7.630737011484279,0.8085582467264336,EHD_plasma,22,0.9995540832885874,1.5436965364511622e-44,1.9718393217962717e-26,7.785480771616445e-07,0.00044513816333540464,1.078630459201091e-62,2.9633497783598427e-27,EHD_plasma,0.9995540832885874,False,False,False
0.0,-0.13857231781334725,0.5977154278459472,0.4539495446374282,0.33812000338359766,0.1341132252087796,0.3847882562681293,10.705859540359334,0.8222522425634498,EHD_plasma,23,0.9975919778572461,1.6031310240989996e-28,4.280464737918279e-23,4.7331642932007956e-08,0.002407974811111094,8.382520181773707e-78,3.7053309030188495e-56,EHD_plasma,0.9975919778572461,False,False,False
0.049889388499677334,-0.26981656069832805,0.40603627095813943,0.01523212085428971,0.04565253314935672,0.13808483575708563,0.7866233657072347,12.09031711867085,0.7531920379583339,EHD_plasma,24,0.9998412399625866,4.531868590581979e-43,2.336546264041622e-22,1.4423929434795577e-07,0.00015861579811904234,4.586795310039879e-78,8.416965834294032e-75,EHD_plasma,0.9998412399625866,False,False,False
0.055693494619914484,1.0,0.45402223879396586,0.20477407062311886,0.44220171670056374,0.20967634121682746,0.4269059522526176,5.13418530304204,0.527653559571188,EHD_plasma,25,0.9616346682552235,1.6899859066783406e-31,4.580185681033328e-18,1.898280265491735e-05,0.038346348923781026,1.1332428830672842e-49,1.834063135876814e-11,EHD_plasma,0.9616346682552235,False,False,False
0.037957840317832246,0.4779299334402826,0.5883497761796626,0.14603519757780437,0.2577955771377333,0.3497373729731469,0.35503350609133877,8.622021534641405,0.7570970603419226,EHD_plasma,26,0.9978393259398406,4.5132229406500116e-39,9.9547313426402e-17,1.0345414726230561e-06,0.0021596395186868635,3.107852260340126e-57,1.1718801288528425e-34,EHD_plasma,0.9978393259398406,False,False,False
0.11176907245609416,0.18152870770800553,0.6198892154963899,0.5281448008965342,0.5169350804569681,0.24047451097390166,0.756506749552507,13.958104948368252,1.0,EHD_plasma,27,0.9829691121560749,2.432646777701589e-26,1.4096205814621558e-16,2.1664877422271797e-07,0.01703067119515058,2.004581250724625e-47,3.0298430003930805e-101,EHD_plasma,0.9829691121560749,False,False,False
0.03635962852451646,0.17216076500018723,0.2832596686627428,0.08494594381073184,0.11935705470487137,0.16592802294867617,0.2617739100242347,9.443567818191216,0.7407811905337895,EHD_plasma,28,0.9991212313937735,1.3114174861566225e-39,1.3877828400479443e-21,1.920907440304733e-06,0.0008768476987861522,2.958392218586779e-81,6.400104923642301e-42,EHD_plasma,0.9991212313937735,False,False,False
0.07372487197678246,0.19310561762733047,0.4782786564201678,0.4019115537048562,0.4703154773687517,0.0036273117081701833,0.7904970204066757,3.031879270604618,0.34386174602825725,EHD_plasma,29,0.9554014687891207,1.0532383143566026e-18,6.469955710600141e-24,7.85226186796454e-06,0.04447380847014808,5.429070443971082e-57,0.00011687047886333067,EHD_plasma,0.9554014687891207,False,False,False
0.0,0.5991406440864814,0.5880775014001034,0.0,0.4931906567618527,0.31447796446984366,0.5242127360245434,6.283734263305668,0.7652065157069757,EHD_plasma,30,0.9957733914550106,6.134587486882547e-47,2.2913564701827613e-16,1.5149180512768561e-06,0.004225093626937902,1.2698646854154625e-43,7.205960038672855e-18,EHD_plasma,0.9957733914550106,False,False,False
0.0,-0.34081547225228304,0.0,0.0,0.44929828980463027,0.5181354840524379,1.0,12.347390576843614,0.8367632276030063,EHD_plasma,31,0.9415608584260082,3.330267494965678e-43,2.9157908204384047e-09,5.174000389944522e-06,0.05843396465781091,1.3415140836706795e-97,7.566999113329203e-79,EHD_plasma,0.9415608584260082,False,False,False
0.10290207356800637,0.3929501456760922,0.21935001861208195,0.0,0.057798692300393695,0.13428005868329185,0.4657578734364556,9.302453976254576,0.48579194175853235,EHD_plasma,32,0.995924592355533,8.643903811963619e-38,7.694645116074952e-21,1.4885863483579119e-05,0.004060521780983338,4.6078766306147105e-71,1.048495927534081e-40,EHD_plasma,0.995924592355533,False,False,False
0.0,0.20562773080209995,0.3245644834434933,0.0,0.0,0.17457419832611107,0.38976719462432063,8.596099673751471,0.41869235670093585,EHD_plasma,33,0.9981563841213337,1.512733422721186e-40,1.5693762163446223e-22,6.080765873965244e-07,0.0018430078020790542,6.126422269965505e-85,6.477313191970164e-34,EHD_plasma,0.9981563841213337,False,False,False
0.0861198539548913,-0.028659204450387953,0.4278682321907278,0.0,0.19815696787960793,0.23335683766283633,0.4250486266853756,11.291859560021196,0.6128166949093701,EHD_plasma,34,0.9990975271405647,8.991421296258543e-42,8.481494835529749e-19,1.2191548475109935e-06,0.0009012537045880068,8.24177646895613e-73,1.056860727659118e-62,EHD_plasma,0.9990975271405647,False,False,False
0.018623321976595428,-0.3603303257157278,0.5985787946364507,0.0,0.0,0.39455829185304175,0.9000499481578911,10.250675159883025,0.5340044648452561,EHD_plasma,35,0.999005655055195,3.444675852395659e-43,4.400296615474689e-17,1.448315797882901e-07,0.000994200113225153,1.2825984294263592e-86,5.652062362992744e-53,EHD_plasma,0.999005655055195,False,False,False
0.09653594030619439,0.19705672612254677,0.7106843442931827,0.21160855642521717,0.37233373334577735,0.10358910714143364,0.8152764250800553,7.835983501624634,0.7894197462129315,EHD_plasma,36,0.9989757427371249,7.841851024369376e-35,6.714694614337192e-22,2.463284594378437e-06,0.0010217939782806791,1.6626724992280387e-38,9.16222947457741e-30,EHD_plasma,0.9989757427371249,False,False,False
0.043262911360173295,-0.4082419548002245,0.5838150863946363,0.3144012511490351,0.21703958942901896,0.0,0.44350828166863826,10.77177480897643,0.4066828123716446,EHD_plasma,37,0.9973722790749993,4.5165657120749766e-27,7.427730625657618e-28,1.8100373927651656e-07,0.002627539921261567,8.953647265876059e-94,1.4526693602102072e-56,EHD_plasma,0.9973722790749993,False,False,False
0.11264621694915708,-0.0064244763727115475,0.19373414451547255,0.4379490887634318,0.0,0.08334154017998813,0.7236536874198644,7.515459388902843,0.5936601570069788,EHD_plasma,38,0.9841194305075982,2.3450513998749146e-17,2.0359138635741285e-21,1.675934800223448e-05,0.015863810144399484,8.919349602295803e-81,1.61425552339796e-26,EHD_plasma,0.9841194305075982,False,False,False
0.05763336702997037,0.06878964969286529,0.20879399133301302,0.032933021575287075,0.2269318315963233,0.5777471505410544,0.3327210029334756,8.194468062340617,0.7669370274327793,EHD_plasma,39,0.9533914171621313,1.6028550649455271e-40,1.39262813967932e-09,4.2132879725611554e-05,0.0465664485655148,1.4453520607173342e-88,2.951089440577135e-30,EHD_plasma,0.9533914171621313,False,False,False
0.12268366244185239,-0.0670318605425284,0.2966721958066056,0.6449528846247476,0.28929502334910767,0.26386941117300045,0.6711010247247535,10.957643070594294,0.40685882570873294,EHD_plasma,40,0.7107080899341759,2.3503979800594727e-10,2.6597162624717817e-15,1.0233727123869957e-06,0.28929088645806933,3.4934987327501303e-85,7.609307081996324e-60,EHD_plasma,0.7107080899341759,False,False,False
0.03168181791130241,0.3187041545875117,0.29760520398241314,0.24957277334716002,0.2877505863665648,0.25291590523108015,0.36667582198378446,11.275383706385131,0.6721168878578762,EHD_plasma,41,0.9964483020519164,2.591826239988903e-30,7.045219171439084e-18,7.194740119585808e-07,0.0035509784740716567,2.5754650098545303e-70,1.0992729727227025e-62,EHD_plasma,0.9964483020519164,False,False,False
0.002681601278522544,-0.50021545232184,0.59289192660263,0.14113009441583269,0.5811426595667093,0.28305996558300184,0.0668974248198052,9.821818151507543,0.682187541285449,EHD_plasma,42,0.9872994831985693,1.987874963433391e-41,3.067188879418575e-19,4.432340845050304e-06,0.012696084460585618,8.12850261852395e-107,2.0528850962152074e-45,EHD_plasma,0.9872994831985693,False,False,False
0.0,-0.0949152180616216,0.3712916191400501,0.17976473020314732,0.4842012048907752,0.3820383274143777,0.5991768140876853,6.53588641122054,1.0,EHD_plasma,43,0.991836957258536,1.2691716488913373e-38,3.81728124378437e-13,3.944775869978256e-06,0.008159097965212322,1.5613631633552123e-68,1.0582144609956362e-19,EHD_plasma,0.991836957258536,False,False,False
0.08359786890539359,-0.17286758474470784,0.3675656672794966,0.4607857414112094,0.4043548174717612,0.3441105444038961,0.8717830755191915,0.0,0.3584411973003552,EHD_plasma,44,0.7779339640442873,2.078302955537514e-15,2.4083126078360747e-13,1.267240461357017e-05,0.22005782683360806,3.492208616990683e-79,0.0019955367172482565,EHD_plasma,0.7779339640442873,False,False,False
0.09666644416617752,-0.34528511313141813,0.29210498473803126,0.2053411690338602,0.2433045797357072,0.2151504756404783,0.5506256260475985,3.871360122719479,0.5830804037533733,EHD_plasma,45,0.9916855431101783,5.600841689482553e-28,3.0147033464473014e-17,4.260018516382418e-05,0.00826438389356162,6.770313908065953e-86,7.472811096211918e-06,EHD_plasma,0.9916855431101783,False,False,False
0.10942446354836063,-0.05170850852033034,0.3058775740791137,0.0,0.7263068541732682,0.4081503744078617,0.5189515901217517,15.762075726575663,0.7334134147389272,EHD_plasma,46,0.9490616036177285,4.278700280729925e-42,9.676692098931278e-11,9.521482762558166e-06,0.05092887480274195,2.4014908573107973e-65,1.9600548970897528e-129,EHD_plasma,0.9490616036177285,False,False,False
0.028663241248610423,0.013919402339201123,0.4368347063021294,0.40900056245626587,0.36701908265636124,0.11719542780595078,0.3755152646014299,14.236441895982047,0.6095860406529958,EHD_plasma,47,0.9967929156530555,4.99247700249718e-25,9.262461615488484e-23,3.465432270923899e-08,0.0032070496926218744,8.528175487354554e-77,8.519751472485922e-104,EHD_plasma,0.9967929156530555,False,False,False
0.023261120816500933,-0.10695719174864841,0.44893674744558965,0.3600011388526421,0.554584902673394,0.3602112537364629,0.7643558400393319,8.391247481517624,0.8014937962227293,EHD_plasma,48,0.9853777080010832,3.1150936847153634e-27,2.5889671266414043e-13,1.6981536546876587e-06,0.014620593845003402,2.573983177865288e-63,5.724343361105645e-35,EHD_plasma,0.9853777080010832,False,False,False
0.12345645179662616,0.007698622742190852,0.0,0.5932364681896908,0.41690147632047925,0.034685625158367706,0.44778764202845944,8.198169177619546,0.9175220823019161,EHD_plasma,49,0.7558648663823699,7.35127685494753e-18,1.7546902749382733e-20,5.504104014358155e-05,0.24408009257748653,4.540840580388646e-88,6.526799038811631e-31,EHD_plasma,0.7558648663823699,False,False,False
0.029998750339109457,0.32049250852103206,0.8715433062267319,0.509147234530875,0.3003116952015875,0.29266629704422176,0.6256415299460446,8.21511368202765,0.19929737824132676,EHD_plasma,50,0.9457436847120279,5.5657578221251555e-22,2.6404889820242402e-20,2.7009369352540988e-08,0.054256288278602696,6.730781067383619e-67,3.687463813331575e-31,EHD_plasma,0.9457436847120279,False,False,False
0.0,0.0029217231978618226,0.33337912186103225,0.4513668378846234,0.22750429862155405,0.16869560991774932,0.6622346605141332,10.731205465735002,0.6342263551696262,EHD_plasma,51,0.9954405159940614,1.25160004786403e-21,2.1518408619015105e-20,7.641282353445074e-08,0.004559407593115223,5.611256936550945e-76,1.3609686865947653e-57,EHD_plasma,0.9954405159940614,False,False,False
0.029753088078924145,-0.10957844654778202,0.1365834280572003,0.16493156217691232,0.0,0.2689431061391505,0.8048234580559708,10.521282342830094,0.6067307992282996,EHD_plasma,52,0.9980718591135327,5.900200076558117e-31,1.2314780132388701e-17,9.494761888393706e-07,0.00192719141027864,3.3703815000926245e-88,1.6457119401063783e-55,EHD_plasma,0.9980718591135327,False,False,False
0.021851247146393738,-0.38767618797271136,0.514840800175415,0.3896569818200275,0.7110624057395627,0.04286532861161313,0.20325661805369577,5.947181109307655,0.7295754710542266,EHD_plasma,53,0.9603548167181503,1.5032557847040465e-28,4.5673790180569245e-24,1.7003291674745022e-05,0.039628179990169855,1.0206792589619135e-91,5.032658056243767e-15,EHD_plasma,0.9603548167181503,False,False,False
0.1007888723599617,0.3584710378439921,0.3427719875657824,0.4650475921873512,0.5382228399403328,0.3513451905299989,0.5458978697781599,10.489455704860033,0.6946289136785517,EHD_plasma,54,0.884381711828663,6.53189479740916e-20,4.010007418785969e-12,9.483144629723649e-06,0.1156088050226975,5.91025072590593e-57,1.5584459240692838e-54,EHD_plasma,0.884381711828663,False,False,False
0.07222881408002294,-0.11815292958277504,0.46405023529483236,0.37528464870529193,0.5758034907414666,0.17506080844925587,0.32236291659457644,0.0,0.6955445726517037,EHD_plasma,55,0.8134849538038811,1.297166272358286e-25,7.476777332585073e-19,2.680844702622211e-05,0.02817826655838592,7.248543524589452e-74,0.15830997119070683,EHD_plasma,0.8134849538038811,False,False,False
0.040395270897388,0.2719345650396388,0.7164967538434739,0.0,0.4183013620772824,0.16730450288764703,0.3276939510291932,13.888374911559037,0.7308353374090053,EHD_plasma,56,0.9996490349675662,1.8752398949145035e-49,6.05803489885905e-23,3.868532864988422e-08,0.00035092634710530895,1.5475527489607162e-55,5.6695261885547216e-98,EHD_plasma,0.9996490349675662,False,False,False
0.10759355586020299,0.04469885928906208,0.3593102653753113,0.28430633554166357,0.0378928873995604,0.24796820967232888,0.24311175671652074,10.164957790656604,0.66848358953804,EHD_plasma,57,0.9940168307037033,6.573347297319703e-28,1.2137144946647654e-18,1.2822577153988322e-05,0.005970346719142846,5.2761495808732904e-86,6.068824514690172e-49,EHD_plasma,0.9940168307037033,False,False,False
0.05611464666820071,-0.03753563468811692,0.9343556150105605,0.40762632474861527,0.0,0.1416351542423327,0.24686574790297477,13.81645371883895,0.681905875069746,EHD_plasma,58,0.9994641443132395,5.993307092690105e-34,7.41480259342382e-28,6.723513950053525e-09,0.0005358489632466164,3.8477615893579706e-84,7.037642181715511e-96,EHD_plasma,0.9994641443132395,False,False,False
0.11079908130454842,-0.01345341099267964,0.3120183234610289,0.5024625657776072,0.6184904697318494,0.12457420045621007,0.6880259688174786,14.4180911172407,0.7380926127007905,EHD_plasma,59,0.949296752460863,2.4296396047968583e-19,3.776056571311377e-18,1.4056848303626226e-06,0.05070184185430663,8.720575593729734e-63,3.349900621881202e-108,EHD_plasma,0.949296752460863,False,False,False
0.03139058541275607,0.37706686070670986,0.5997273060620305,0.21380434703821774,0.41283451819867545,0.3320268914526903,0.1859567499331774,5.385203581432204,0.4088517292296901,EHD_plasma,60,0.972546003686863,3.3807315742389013e-32,1.728634449882184e-17,5.940995841556546e-06,0.027448055236543586,3.887559568035894e-72,8.075193698018271e-11,EHD_plasma,0.972546003686863,False,False,False
0.06893125290012822,-0.543464434440306,0.22514390575034465,0.5261996064565126,0.1463324412914841,0.12538098626441574,0.630139202280085,7.517727373451439,0.3612494300579742,EHD_plasma,61,0.9443842575434868,2.0873309517571606e-14,4.747447401676396e-21,1.5800822057856583e-06,0.055614162374286416,3.6702669726173403e-115,1.7796273319438174e-26,EHD_plasma,0.9443842575434868,False,False,False
0.04219448655106449,0.2549059064365281,0.5329432690799463,0.2875363551399859,0.4137971954612759,0.3593209588122755,0.6942043919014201,11.745011862483366,0.61609821070295,EHD_plasma,62,0.9947112067987036,1.578133616601372e-28,9.721267532180946e-15,2.5301516627631677e-07,0.005288540186120293,8.15516567837768e-53,5.292050470067416e-70,EHD_plasma,0.9947112067987036,False,False,False
0.0,-0.21802137508614408,0.745605407531543,0.0834130675909257,0.0,0.0,0.4235760261940562,7.006896114461886,0.5412211476891462,EHD_plasma,63,0.9996370278191246,3.833558334747191e-42,1.4616011433824907e-30,1.5699127690309629e-07,0.0003628151895984561,2.5877338968381635e-84,3.83034986757898e-21,EHD_plasma,0.9996370278191246,False,False,False
0.10380765796737483,-0.3788042237166409,0.6247535632848253,0.5516610170020493,0.03181552122684195,0.1604412625041341,0.049683471181642846,5.484528394546162,0.4707107165428911,EHD_plasma,64,0.9425728446874864,1.2135647003089882e-20,5.674509821340548e-24,8.171045254630869e-06,0.057418984168676135,2.5483304774047364e-120,9.858268319463775e-11,EHD_plasma,0.9425728446874864,False,False,False
0.13248434546001298,-0.2659391241312912,0.20962506419579402,0.24269820728799596,0.09873835450721374,0.1939818852090154,0.5714670226497609,3.112513166865221,0.04141660384927581,EHD_plasma,65,0.5379544997225476,1.418443917387071e-20,1.6627362637522332e-18,0.00016894909648847734,0.4197967152290728,5.989543727613279e-107,0.042079835951891034,EHD_plasma,0.5379544997225476,False,False,False
0.0044762891344056616,-0.008607235926065042,0.5062537555675954,0.6623212431205598,0.35505251819753747,0.1730518243948597,0.3591309878923684,8.572167334042051,1.0,EHD_plasma,66,0.9818218092851084,6.867248659238042e-25,5.451125608550998e-21,3.9554480046899035e-08,0.018178151160411535,5.135749540313612e-83,8.516004466994772e-35,EHD_plasma,0.9818218092851084,False,False,False
0.042645553154686155,-0.05043753110475776,0.3056530823196199,0.08008079736334806,0.09667733107005083,0.19827207214470244,0.6156120330656017,7.7703601852886885,0.9147541731123892,EHD_plasma,67,0.9995935346992637,4.544303040975013e-41,1.786147514433679e-19,1.461638721370558e-06,0.0004050036620149234,7.585322772412435e-73,1.4593178082335407e-28,EHD_plasma,0.9995935346992637,False,False,False
0.018626362938453794,-0.04841318887354787,0.4025382114141201,0.2912611202795932,0.183356335564116,0.45783623619043085,0.48371405661715083,9.478652949316611,0.835664743933437,EHD_plasma,68,0.9932460785917292,3.653377530049993e-31,2.862768964259344e-13,8.195878032413832e-07,0.006753101820181168,5.972964686798367e-80,3.3411093247784353e-43,EHD_plasma,0.9932460785917292,False,False,False
0.04533200387946613,-0.28266798897795914,0.03110046791498816,0.19301588691452373,0.09503091673427971,0.2811380335235476,0.32217380001973805,2.1268000018428816,0.6421964287556853,EHD_plasma,69,0.43978699489436585,7.612023030196045e-31,2.1425070553051332e-17,2.0281898659192902e-05,0.006561373448694908,1.3835897364615076e-112,0.5536313497582801,null,0.5536313497582801,False,False,False
0.05842059387136256,0.3692349621630422,0.5651586312603525,0.13827051932091733,0.21298182360386841,0.025196178661739732,0.625751275839813,14.842791658840682,0.8129205253926923,EHD_plasma,70,0.9998022635536247,8.58930115460532e-40,3.6697450070689213e-26,2.716435761789696e-08,0.00019770928201776265,4.2817614159060675e-48,2.2984391137724108e-114,EHD_plasma,0.9998022635536247,False,False,False
0.0,-0.3230621469452581,0.3518646564682636,0.2718723132641392,0.29742040746384024,0.39475469148261666,0.3553717642598391,13.139305676561039,0.4625191408266961,EHD_plasma,71,0.9800046615236749,3.0262163110786317e-28,1.8965548443984383e-15,1.9478172957950302e-07,0.0199951436945935,4.964758612578981e-103,8.785678303907641e-87,EHD_plasma,0.9800046615236749,False,False,False
0.10647713406719232,0.18971159440691054,0.0,0.21518499092815208,0.2575001352425642,0.3330409939259936,0.418158195196253,8.921085834141522,0.5555706224493613,EHD_plasma,72,0.9322462547271231,4.29891432698032e-26,3.412827267326738e-13,0.00012720011965202497,0.06762654515288351,4.3940156919009115e-85,1.359157739159534e-36,EHD_plasma,0.9322462547271231,False,False,False
